profile,start,peak,end
64,2015-08-15 07:38:00,2015-08-15 07:39:00,2015-08-15 07:40:00
65,2015-08-16 04:27:00,2015-08-16 04:29:00,2015-08-16 04:30:00
66,2015-08-16 15:53:00,2015-08-16 15:54:00,2015-08-16 15:55:00
67,2015-08-16 16:47:00,2015-08-16 16:48:00,2015-08-16 16:49:00
68,2015-08-17 01:17:00,2015-08-17 01:18:00,2015-08-17 01:19:00
69,2015-08-17 15:19:00,2015-08-17 15:20:00,2015-08-17 15:21:00
70,2015-08-17 16:19:00,2015-08-17 16:20:00,2015-08-17 16:21:00
71,2015-08-17 22:06:00,2015-08-17 22:07:00,2015-08-17 22:08:00
72,2015-08-18 14:46:00,2015-08-18 14:47:00,2015-08-18 14:48:00
73,2015-08-18 15:50:00,2015-08-18 15:51:00,2015-08-18 15:52:00
74,2015-08-18 18:56:00,2015-08-18 18:57:00,2015-08-18 18:58:00
75,2015-08-19 14:09:00,2015-08-19 14:10:00,2015-08-19 14:11:00
76,2015-08-19 15:13:00,2015-08-19 15:14:00,2015-08-19 15:15:00
77,2015-08-19 15:44:00,2015-08-19 15:45:00,2015-08-19 15:46:00
78,2015-08-19 23:13:00,2015-08-19 23:14:00,2015-08-19 23:17:00
79,2015-08-20 12:29:00,2015-08-20 12:30:00,2015-08-20 12:31:00
80,2015-08-20 13:39:00,2015-08-20 13:40:00,2015-08-20 13:41:00
81,2015-08-20 14:44:00,2015-08-20 14:45:00,2015-08-20 14:46:00
82,2015-08-21 09:23:00,2015-08-21 09:24:00,2015-08-21 09:25:00
83,2015-08-21 14:10:00,2015-08-21 14:11:00,2015-08-21 14:12:00
84,2015-08-21 14:22:00,2015-08-21 14:23:00,2015-08-21 14:24:00
85,2015-08-22 06:13:00,2015-08-22 06:14:00,2015-08-22 06:15:00
86,2015-08-22 12:34:00,2015-08-22 12:35:00,2015-08-22 12:36:00
87,2015-08-22 13:37:00,2015-08-22 13:38:00,2015-08-22 13:39:00
88,2015-08-23 03:02:00,2015-08-23 03:03:00,2015-08-23 03:04:00
89,2015-08-23 11:57:00,2015-08-23 11:58:00,2015-08-23 11:59:00
90,2015-08-23 14:28:00,2015-08-23 14:29:00,2015-08-23 14:30:00
91,2015-08-23 23:52:00,2015-08-23 23:53:00,2015-08-23 23:54:00
92,2015-08-24 11:27:00,2015-08-24 11:28:00,2015-08-24 11:29:00
93,2015-08-24 12:28:00,2015-08-24 12:29:00,2015-08-24 12:30:00
94,2015-08-24 20:40:00,2015-08-24 20:41:00,2015-08-24 20:42:00
95,2015-08-25 10:55:00,2015-08-25 10:56:00,2015-08-25 10:57:00
96,2015-08-25 11:57:00,2015-08-25 11:58:00,2015-08-25 11:59:00
97,2015-08-25 17:29:00,2015-08-25 17:30:00,2015-08-25 17:31:00
98,2015-08-26 10:21:00,2015-08-26 10:22:00,2015-08-26 10:23:00
99,2015-08-26 11:21:00,2015-08-26 11:22:00,2015-08-26 11:23:00
100,2015-08-26 14:19:00,2015-08-26 14:20:00,2015-08-26 14:21:00
101,2015-08-26 22:44:00,2015-08-26 23:07:00,2015-08-27 00:49:00
102,2015-08-27 10:41:00,2015-08-27 10:43:00,2015-08-27 10:44:00
103,2015-08-27 12:17:00,2015-08-27 12:18:00,2015-08-27 12:19:00
104,2015-08-27 19:17:00,2015-08-27 19:23:00,2015-08-27 19:25:00
105,2015-08-27 19:35:00,2015-08-27 19:38:00,2015-08-27 20:04:00
106,2015-08-27 19:40:00,2015-08-27 19:44:00,2015-08-27 20:04:00
107,2015-08-27 19:46:00,2015-08-27 19:50:00,2015-08-27 20:04:00
108,2015-08-27 19:52:00,2015-08-27 19:56:00,2015-08-27 20:04:00
109,2015-08-27 19:58:00,2015-08-27 20:02:00,2015-08-27 20:04:00
110,2015-08-27 20:05:00,2015-08-27 20:08:00,2015-08-27 20:10:00
111,2015-08-27 20:11:00,2015-08-27 20:14:00,2015-08-27 20:16:00
112,2015-08-27 20:17:00,2015-08-27 20:23:00,2015-08-27 20:51:00
113,2015-08-27 20:25:00,2015-08-27 20:29:00,2015-08-27 20:51:00
114,2015-08-27 20:31:00,2015-08-27 20:35:00,2015-08-27 20:51:00
115,2015-08-27 20:37:00,2015-08-27 20:41:00,2015-08-27 20:51:00
116,2015-08-27 20:43:00,2015-08-27 20:48:00,2015-08-27 20:51:00
117,2015-08-27 20:55:00,2015-08-27 20:56:00,2015-08-27 21:00:00
118,2015-08-27 23:25:00,2015-08-27 23:26:00,2015-08-27 23:29:00
119,2015-08-28 07:57:00,2015-08-28 07:58:00,2015-08-28 07:59:00
120,2015-08-28 10:18:00,2015-08-28 10:20:00,2015-08-28 10:21:00
121,2015-08-29 04:46:00,2015-08-29 04:47:00,2015-08-29 04:48:00
122,2015-08-29 09:44:00,2015-08-29 09:46:00,2015-08-29 09:47:00
123,2015-08-30 01:37:00,2015-08-30 01:38:00,2015-08-30 01:39:00
124,2015-08-30 08:08:00,2015-08-30 08:09:00,2015-08-30 08:10:00
125,2015-08-30 09:09:00,2015-08-30 09:10:00,2015-08-30 09:11:00
126,2015-08-30 22:23:00,2015-08-30 22:24:00,2015-08-30 22:25:00
127,2015-08-31 07:35:00,2015-08-31 07:36:00,2015-08-31 07:37:00
128,2015-08-31 08:39:00,2015-08-31 08:40:00,2015-08-31 08:41:00
129,2015-08-31 19:15:00,2015-08-31 19:16:00,2015-08-31 19:17:00
130,2015-09-01 07:02:00,2015-09-01 07:03:00,2015-09-01 07:04:00
131,2015-09-01 08:03:00,2015-09-01 08:04:00,2015-09-01 08:05:00
132,2015-09-01 16:04:00,2015-09-01 16:05:00,2015-09-01 16:06:00
133,2015-09-02 07:23:00,2015-09-02 07:24:00,2015-09-02 07:25:00
134,2015-09-02 12:48:00,2015-09-02 12:49:00,2015-09-02 12:50:00
135,2015-09-02 18:07:00,2015-09-02 18:26:00,2015-09-02 22:02:00
136,2015-09-02 18:35:00,2015-09-02 18:52:00,2015-09-02 22:02:00
137,2015-09-02 19:01:00,2015-09-02 19:18:00,2015-09-02 22:02:00
138,2015-09-02 19:27:00,2015-09-02 19:44:00,2015-09-02 22:02:00
139,2015-09-02 19:53:00,2015-09-02 20:10:00,2015-09-02 22:02:00
140,2015-09-02 20:19:00,2015-09-02 20:36:00,2015-09-02 22:02:00
141,2015-09-02 20:45:00,2015-09-02 21:02:00,2015-09-02 22:02:00
142,2015-09-02 21:11:00,2015-09-02 21:28:00,2015-09-02 22:02:00
143,2015-09-02 21:37:00,2015-09-02 21:54:00,2015-09-02 22:02:00
144,2015-09-02 22:03:00,2015-09-02 22:19:00,2015-09-02 22:29:00
145,2015-09-03 06:56:00,2015-09-03 06:57:00,2015-09-03 06:58:00
146,2015-09-03 09:43:00,2015-09-03 09:44:00,2015-09-03 09:45:00
147,2015-09-03 19:29:00,2015-09-03 19:32:00,2015-09-03 20:28:00
148,2015-09-03 19:34:00,2015-09-03 19:36:00,2015-09-03 20:28:00
149,2015-09-03 19:38:00,2015-09-03 20:03:00,2015-09-03 20:28:00
150,2015-09-03 20:32:00,2015-09-03 20:57:00,2015-09-03 21:23:00
151,2015-09-03 21:36:00,2015-09-03 22:05:00,2015-09-03 22:34:00
152,2015-09-04 06:26:00,2015-09-04 06:27:00,2015-09-04 06:28:00
153,2015-09-04 06:32:00,2015-09-04 06:33:00,2015-09-04 06:34:00
154,2015-09-05 03:16:00,2015-09-05 03:17:00,2015-09-05 03:18:00
155,2015-09-05 05:50:00,2015-09-05 05:51:00,2015-09-05 05:52:00
156,2015-09-06 00:10:00,2015-09-06 00:11:00,2015-09-06 00:12:00
157,2015-09-06 05:05:00,2015-09-06 05:07:00,2015-09-06 05:08:00
158,2015-09-06 20:54:00,2015-09-06 20:55:00,2015-09-06 20:56:00
159,2015-09-07 04:44:00,2015-09-07 04:45:00,2015-09-07 04:46:00
160,2015-09-07 17:49:00,2015-09-07 17:50:00,2015-09-07 17:51:00
161,2015-09-08 03:10:00,2015-09-08 03:11:00,2015-09-08 03:12:00
162,2015-09-08 04:10:00,2015-09-08 04:11:00,2015-09-08 04:12:00
163,2015-09-08 14:33:00,2015-09-08 14:34:00,2015-09-08 14:35:00
164,2015-09-09 03:38:00,2015-09-09 03:39:00,2015-09-09 03:40:00
165,2015-09-09 11:28:00,2015-09-09 11:29:00,2015-09-09 11:30:00
166,2015-09-10 02:58:00,2015-09-10 02:59:00,2015-09-10 03:00:00
167,2015-09-10 08:16:00,2015-09-10 08:17:00,2015-09-10 08:18:00
168,2015-09-11 02:35:00,2015-09-11 02:36:00,2015-09-11 02:37:00
169,2015-09-11 05:06:00,2015-09-11 05:07:00,2015-09-11 05:08:00
170,2015-09-12 01:55:00,2015-09-12 01:56:00,2015-09-12 01:57:00
171,2015-09-12 01:58:00,2015-09-12 01:59:00,2015-09-12 02:00:00
172,2015-09-12 22:44:00,2015-09-12 22:45:00,2015-09-12 22:46:00
173,2015-09-13 01:14:00,2015-09-13 01:15:00,2015-09-13 01:16:00
174,2015-09-13 19:34:00,2015-09-13 19:35:00,2015-09-13 19:36:00
175,2015-09-14 00:51:00,2015-09-14 00:53:00,2015-09-14 00:54:00
176,2015-09-14 16:23:00,2015-09-14 16:24:00,2015-09-14 16:25:00
177,2015-09-15 00:12:00,2015-09-15 00:14:00,2015-09-15 00:15:00
178,2015-09-15 13:07:00,2015-09-15 13:08:00,2015-09-15 13:09:00
179,2015-09-15 23:45:00,2015-09-15 23:47:00,2015-09-15 23:48:00
180,2015-09-16 09:56:00,2015-09-16 09:57:00,2015-09-16 09:58:00
181,2015-09-16 23:14:00,2015-09-16 23:16:00,2015-09-16 23:17:00
182,2015-09-17 06:50:00,2015-09-17 06:51:00,2015-09-17 06:52:00
183,2015-09-17 21:35:00,2015-09-17 21:36:00,2015-09-17 21:37:00
184,2015-09-17 22:34:00,2015-09-17 22:35:00,2015-09-17 22:36:00
185,2015-09-18 03:36:00,2015-09-18 03:37:00,2015-09-18 03:38:00
186,2015-09-18 21:06:00,2015-09-18 21:07:00,2015-09-18 21:08:00
187,2015-09-18 22:00:00,2015-09-18 22:01:00,2015-09-18 22:02:00
188,2015-09-19 00:30:00,2015-09-19 00:31:00,2015-09-19 00:32:00
189,2015-09-19 21:13:00,2015-09-19 21:15:00,2015-09-19 21:16:00
190,2015-09-19 21:36:00,2015-09-19 21:37:00,2015-09-19 21:38:00
191,2015-09-20 18:01:00,2015-09-20 18:02:00,2015-09-20 18:03:00
192,2015-09-20 20:59:00,2015-09-20 21:00:00,2015-09-20 21:01:00
193,2015-09-21 14:58:00,2015-09-21 14:59:00,2015-09-21 15:00:00
194,2015-09-21 20:27:00,2015-09-21 20:28:00,2015-09-21 20:29:00
195,2015-09-22 11:47:00,2015-09-22 11:48:00,2015-09-22 11:49:00
196,2015-09-22 19:52:00,2015-09-22 19:54:00,2015-09-22 19:55:00
197,2015-09-23 08:37:00,2015-09-23 08:38:00,2015-09-23 08:39:00
198,2015-09-23 18:19:00,2015-09-23 18:20:00,2015-09-23 18:21:00
199,2015-09-23 19:23:00,2015-09-23 19:24:00,2015-09-23 19:25:00
200,2015-09-23 20:59:00,2015-09-23 21:28:00,2015-09-23 21:57:00
201,2015-09-23 22:01:00,2015-09-23 22:30:00,2015-09-23 22:59:00
202,2015-09-24 05:22:00,2015-09-24 05:23:00,2015-09-24 05:24:00
203,2015-09-24 17:46:00,2015-09-24 17:47:00,2015-09-24 17:48:00
204,2015-09-24 18:51:00,2015-09-24 18:52:00,2015-09-24 18:53:00
205,2015-09-25 02:15:00,2015-09-25 02:16:00,2015-09-25 02:17:00
206,2015-09-25 17:13:00,2015-09-25 17:14:00,2015-09-25 17:15:00
207,2015-09-25 18:09:00,2015-09-25 18:10:00,2015-09-25 18:11:00
208,2015-09-25 23:04:00,2015-09-25 23:05:00,2015-09-25 23:06:00
209,2015-09-26 16:41:00,2015-09-26 16:42:00,2015-09-26 16:43:00
210,2015-09-26 17:46:00,2015-09-26 17:47:00,2015-09-26 17:48:00
211,2015-09-26 19:49:00,2015-09-26 19:50:00,2015-09-26 19:51:00
212,2015-09-27 16:38:00,2015-09-27 16:39:00,2015-09-27 16:40:00
213,2015-09-27 17:11:00,2015-09-27 17:12:00,2015-09-27 17:13:00
214,2015-09-28 13:27:00,2015-09-28 13:28:00,2015-09-28 13:29:00
215,2015-09-28 16:35:00,2015-09-28 16:36:00,2015-09-28 16:37:00
216,2015-09-29 10:20:00,2015-09-29 10:21:00,2015-09-29 10:22:00
217,2015-09-29 16:05:00,2015-09-29 16:06:00,2015-09-29 16:07:00
218,2015-09-30 08:19:00,2015-09-30 08:20:00,2015-09-30 08:21:00
219,2015-09-30 16:17:00,2015-09-30 17:16:00,2015-09-30 17:45:00
220,2015-09-30 17:47:00,2015-09-30 18:44:00,2015-09-30 19:14:00
221,2015-09-30 22:16:00,2015-09-30 23:13:00,2015-09-30 23:42:00
222,2015-10-01 03:11:00,2015-10-01 04:09:00,2015-10-01 04:38:00
223,2015-10-01 14:58:00,2015-10-01 15:00:00,2015-10-01 15:01:00
224,2015-10-01 17:39:00,2015-10-01 18:36:00,2015-10-01 19:05:00
225,2015-10-01 22:34:00,2015-10-01 23:31:00,2015-10-02 00:01:00
226,2015-10-02 00:45:00,2015-10-02 00:46:00,2015-10-02 00:47:00
227,2015-10-02 03:30:00,2015-10-02 04:27:00,2015-10-02 04:56:00
228,2015-10-02 08:25:00,2015-10-02 09:23:00,2015-10-02 09:52:00
229,2015-10-02 13:21:00,2015-10-02 14:18:00,2015-10-02 17:17:00
230,2015-10-02 21:39:00,2015-10-02 21:40:00,2015-10-02 21:41:00
231,2015-10-09 16:33:00,2015-10-09 17:34:00,2015-10-09 18:03:00
232,2015-10-09 21:32:00,2015-10-09 22:29:00,2015-10-09 22:58:00
233,2015-10-13 21:03:00,2015-10-13 22:00:00,2015-10-13 22:29:00
234,2015-10-14 01:58:00,2015-10-14 02:56:00,2015-10-14 03:25:00
235,2015-10-14 18:29:00,2015-10-14 19:27:00,2015-10-14 19:56:00
236,2015-10-15 19:01:00,2015-10-15 19:28:00,2015-10-15 19:55:00
237,2015-10-15 19:59:00,2015-10-15 20:26:00,2015-10-15 20:52:00
238,2015-10-15 20:56:00,2015-10-15 21:23:00,2015-10-15 21:50:00
239,2015-10-15 21:54:00,2015-10-15 22:20:00,2015-10-15 22:47:00
240,2015-10-15 22:51:00,2015-10-15 23:18:00,2015-10-15 23:44:00
241,2015-10-15 23:48:00,2015-10-16 00:15:00,2015-10-16 00:42:00
242,2015-10-16 00:46:00,2015-10-16 01:13:00,2015-10-16 01:39:00
243,2015-10-16 01:43:00,2015-10-16 02:10:00,2015-10-16 02:37:00
244,2015-10-16 02:41:00,2015-10-16 03:07:00,2015-10-16 03:34:00
245,2015-10-16 03:38:00,2015-10-16 04:05:00,2015-10-16 04:31:00
246,2015-10-16 04:35:00,2015-10-16 05:02:00,2015-10-16 05:29:00
247,2015-10-16 05:33:00,2015-10-16 06:00:00,2015-10-16 06:26:00
248,2015-10-16 06:30:00,2015-10-16 06:57:00,2015-10-16 07:24:00
249,2015-10-16 07:27:00,2015-10-16 07:54:00,2015-10-16 08:21:00
250,2015-10-16 08:25:00,2015-10-16 08:52:00,2015-10-16 09:18:00
251,2015-10-16 09:22:00,2015-10-16 09:49:00,2015-10-16 10:16:00
252,2015-10-16 10:20:00,2015-10-16 10:46:00,2015-10-16 11:13:00
253,2015-10-16 11:17:00,2015-10-16 11:44:00,2015-10-16 12:11:00
254,2015-10-16 12:14:00,2015-10-16 16:25:00,2015-10-16 17:43:00
255,2015-10-16 18:15:00,2015-10-16 19:14:00,2015-10-16 19:44:00
256,2015-10-16 20:25:00,2015-10-16 21:24:00,2015-10-16 21:54:00
257,2015-10-16 22:55:00,2015-10-16 23:54:00,2015-10-17 01:15:00
258,2015-10-17 02:45:00,2015-10-17 03:44:00,2015-10-17 04:14:00
259,2015-10-17 05:05:00,2015-10-17 06:04:00,2015-10-17 06:34:00
260,2015-10-20 18:15:00,2015-10-20 19:14:00,2015-10-20 19:44:00
261,2015-10-20 20:25:00,2015-10-20 21:24:00,2015-10-20 21:54:00
262,2015-10-20 22:55:00,2015-10-20 23:54:00,2015-10-21 01:15:00
263,2015-10-21 02:45:00,2015-10-21 03:44:00,2015-10-21 04:14:00
264,2015-10-21 20:24:00,2015-10-21 21:26:00,2015-10-21 21:56:00
265,2015-10-22 18:15:00,2015-10-22 19:14:00,2015-10-22 19:44:00
266,2015-10-22 20:25:00,2015-10-22 21:24:00,2015-10-22 21:54:00
267,2015-10-23 20:25:00,2015-10-23 21:24:00,2015-10-23 21:54:00
268,2015-10-24 16:44:00,2015-10-24 16:45:00,2015-10-24 16:47:00
269,2015-10-24 18:15:00,2015-10-24 19:14:00,2015-10-24 19:45:00
270,2015-10-24 20:25:00,2015-10-24 21:24:00,2015-10-24 21:54:00
271,2015-10-24 22:55:00,2015-10-24 23:55:00,2015-10-25 00:25:00
272,2015-10-26 20:25:00,2015-10-26 21:24:00,2015-10-26 21:54:00
273,2015-10-26 22:55:00,2015-10-26 23:54:00,2015-10-27 01:15:00
274,2015-10-27 02:45:00,2015-10-27 03:44:00,2015-10-27 04:14:00
275,2015-10-27 05:05:00,2015-10-27 06:04:00,2015-10-27 06:34:00
276,2015-10-27 17:58:00,2015-10-27 18:28:00,2015-10-27 18:58:00
277,2015-10-27 19:27:00,2015-10-27 19:57:00,2015-10-27 20:27:00
278,2015-10-27 20:56:00,2015-10-27 21:26:00,2015-10-27 23:03:00
279,2015-10-27 22:27:00,2015-10-27 22:33:00,2015-10-27 23:03:00
280,2015-10-27 23:32:00,2015-10-28 00:02:00,2015-10-28 00:32:00
281,2015-10-28 01:01:00,2015-10-28 01:31:00,2015-10-28 02:01:00
282,2015-10-28 20:41:00,2015-10-28 21:11:00,2015-10-28 21:41:00
283,2015-10-28 22:10:00,2015-10-28 22:40:00,2015-10-28 23:10:00
284,2015-10-28 23:39:00,2015-10-29 00:09:00,2015-10-29 00:39:00
285,2015-10-29 01:08:00,2015-10-29 01:38:00,2015-10-29 02:08:00
286,2015-10-29 02:37:00,2015-10-29 03:07:00,2015-10-29 03:37:00
287,2015-10-29 04:06:00,2015-10-29 04:36:00,2015-10-29 05:06:00
288,2015-10-29 05:35:00,2015-10-29 06:05:00,2015-10-29 06:35:00
289,2015-10-29 07:04:00,2015-10-29 07:34:00,2015-10-29 08:04:00
290,2015-10-29 08:33:00,2015-10-29 09:03:00,2015-10-29 09:33:00
291,2015-10-29 10:02:00,2015-10-29 10:32:00,2015-10-29 11:02:00
292,2015-10-29 20:25:00,2015-10-29 21:24:00,2015-10-29 21:54:00
293,2015-10-29 22:55:00,2015-10-29 23:54:00,2015-10-30 01:15:00
294,2015-10-30 20:11:00,2015-10-30 20:33:00,2015-10-30 21:42:00
295,2015-10-30 20:59:00,2015-10-30 21:16:00,2015-10-30 21:42:00
296,2015-11-02 20:25:00,2015-11-02 21:12:00,2015-11-02 21:35:00
297,2015-11-02 22:55:00,2015-11-02 23:56:00,2015-11-03 01:07:00
298,2015-11-03 20:25:00,2015-11-03 21:12:00,2015-11-03 21:34:00
299,2015-11-03 22:55:00,2015-11-03 23:38:00,2015-11-04 00:35:00
300,2015-11-04 02:45:00,2015-11-04 03:27:00,2015-11-04 03:49:00
301,2015-11-05 02:45:00,2015-11-05 03:27:00,2015-11-05 03:49:00
302,2015-11-05 05:05:00,2015-11-05 05:47:00,2015-11-05 06:09:00
303,2015-11-05 20:25:00,2015-11-05 21:07:00,2015-11-05 21:29:00
304,2015-11-05 22:55:00,2015-11-05 23:38:00,2015-11-06 00:35:00
305,2015-11-06 02:45:00,2015-11-06 03:27:00,2015-11-06 03:49:00
306,2015-11-06 05:05:00,2015-11-06 05:48:00,2015-11-06 06:09:00
307,2015-11-06 07:20:00,2015-11-06 08:02:00,2015-11-06 08:36:00
308,2015-11-06 09:45:00,2015-11-06 10:27:00,2015-11-06 11:26:00
309,2015-11-06 12:15:00,2015-11-06 12:57:00,2015-11-06 13:55:00
310,2015-11-06 16:00:00,2015-11-06 16:42:00,2015-11-06 17:04:00
311,2015-11-06 18:15:00,2015-11-06 18:58:00,2015-11-06 19:19:00
312,2015-11-06 20:25:00,2015-11-06 21:19:00,2015-11-06 21:50:00
313,2015-11-06 22:55:00,2015-11-06 23:54:00,2015-11-07 01:15:00
314,2015-11-09 18:15:00,2015-11-09 19:14:00,2015-11-09 19:44:00
315,2015-11-09 20:25:00,2015-11-09 21:25:00,2015-11-09 21:56:00
316,2015-11-09 22:55:00,2015-11-09 23:54:00,2015-11-10 01:15:00
317,2015-11-10 02:45:00,2015-11-10 03:44:00,2015-11-10 04:14:00
318,2015-11-10 05:05:00,2015-11-10 06:04:00,2015-11-10 06:34:00
319,2015-11-10 07:20:00,2015-11-10 08:19:00,2015-11-10 08:49:00
320,2015-11-10 09:45:00,2015-11-10 10:44:00,2015-11-10 11:14:00
321,2015-11-10 12:15:00,2015-11-10 13:14:00,2015-11-10 14:35:00
322,2015-11-10 16:00:00,2015-11-10 17:00:00,2015-11-10 17:30:00
323,2015-11-10 18:15:00,2015-11-10 19:15:00,2015-11-10 19:45:00
324,2015-11-10 20:25:00,2015-11-10 21:24:00,2015-11-10 21:54:00
325,2015-11-10 22:55:00,2015-11-10 23:54:00,2015-11-11 01:15:00
326,2015-11-11 02:45:00,2015-11-11 03:44:00,2015-11-11 04:14:00
327,2015-11-11 05:05:00,2015-11-11 06:04:00,2015-11-11 06:34:00
328,2015-11-11 07:20:00,2015-11-11 08:19:00,2015-11-11 08:49:00
329,2015-11-11 09:45:00,2015-11-11 10:44:00,2015-11-11 11:14:00
330,2015-11-11 12:15:00,2015-11-11 13:15:00,2015-11-11 14:36:00
331,2015-11-16 18:15:00,2015-11-16 19:14:00,2015-11-16 19:45:00
332,2015-11-18 15:43:00,2015-11-18 15:49:00,2015-11-18 15:56:00
333,2015-11-30 22:54:00,2015-11-30 23:54:00,2015-12-01 01:15:00
334,2015-12-01 02:45:00,2015-12-01 03:44:00,2015-12-01 04:14:00
335,2015-12-01 05:05:00,2015-12-01 06:04:00,2015-12-01 06:34:00
336,2015-12-01 07:20:00,2015-12-01 08:19:00,2015-12-01 08:49:00
337,2015-12-01 09:45:00,2015-12-01 10:44:00,2015-12-01 11:14:00
338,2015-12-01 12:15:00,2015-12-01 13:15:00,2015-12-01 14:36:00
339,2015-12-01 16:00:00,2015-12-01 16:59:00,2015-12-01 17:29:00
340,2015-12-01 18:15:00,2015-12-01 19:14:00,2015-12-01 19:44:00
341,2015-12-01 20:25:00,2015-12-01 21:24:00,2015-12-01 21:54:00
